"sobjectName","sobjectLabel","name","label","type","length","nillable","referenceTo","relationshipName","unique","updateable","inlineHelpText","picklistValues","externalId"
"ContentWorkspacePermission","Library Permission","PermissionsAddComment","Add Comment","boolean",0,false,"[]",,false,true,,"[]",false
"ContentWorkspacePermission","Library Permission","PermissionsModifyComments","Modify Comments","boolean",0,false,"[]",,false,true,,"[]",false
"ContentWorkspacePermission","Library Permission","PermissionsTagContent","Tag Content","boolean",0,false,"[]",,false,true,,"[]",false
"ContentWorkspacePermission","Library Permission","PermissionsDeliverContent","Deliver Content","boolean",0,false,"[]",,false,true,,"[]",false
"ContentWorkspacePermission","Library Permission","PermissionsChatterSharing","Attach or Share Content","boolean",0,false,"[]",,false,true,,"[]",false
"ContentWorkspacePermission","Library Permission","PermissionsOrganizeFileAndFolder","Organize File and Content Folder","boolean",0,false,"[]",,false,true,,"[]",false
"ContentWorkspacePermission","Library Permission","CreatedById","Created By ID","reference",18,false,"[""User""]","CreatedBy",false,false,,"[]",false
"ContentWorkspacePermission","Library Permission","CreatedDate","Created Date","datetime",0,false,"[]",,false,false,,"[]",false
"ContentWorkspacePermission","Library Permission","LastModifiedDate","Last Modified Date","datetime",0,false,"[]",,false,false,,"[]",false
"ContentWorkspacePermission","Library Permission","SystemModstamp","System Modstamp","datetime",0,false,"[]",,false,false,,"[]",false
"ContentWorkspacePermission","Library Permission","LastModifiedById","Last Modified By ID","reference",18,false,"[""User""]","LastModifiedBy",false,false,,"[]",false
"ContentWorkspacePermission","Library Permission","Description","Description","textarea",2000,true,"[]",,false,true,,"[]",false
"sobjectName","sobjectLabel","name","label","type","length","nillable","referenceTo","relationshipName","unique","updateable","inlineHelpText","picklistValues","externalId"
"ContentWorkspaceSubscription","Content Workspace Subscription","Id","ContentWorkspaceSubscription ID","id",18,false,"[]",,false,false,,"[]",false
"ContentWorkspaceSubscription","Content Workspace Subscription","UserId","User ID","reference",18,false,"[""User""]","User",false,false,,"[]",false
"ContentWorkspaceSubscription","Content Workspace Subscription","ContentWorkspaceId","Workspace ID","reference",18,false,"[""ContentWorkspace""]","ContentWorkspace",false,false,,"[]",false
"sobjectName","sobjectLabel","name","label","type","length","nillable","referenceTo","relationshipName","unique","updateable","inlineHelpText","picklistValues","externalId"
"Contract","Contract","Id","Contract ID","id",18,false,"[]",,false,false,,"[]",false
"Contract","Contract","AccountId","Account ID","reference",18,false,"[""Account""]","Account",false,true,,"[]",false
"Contract","Contract","Pricebook2Id","Price Book ID","reference",18,true,"[""Pricebook2""]","Pricebook2",false,true,,"[]",false
"Contract","Contract","OwnerExpirationNotice","Owner Expiration Notice","picklist",40,true,"[]",,false,true,,"[""15 Days"",""30 Days"",""45 Days"",""60 Days"",""90 Days"",""120 Days""]",false
"Contract","Contract","StartDate","Contract Start Date","date",0,true,"[]",,false,true,,"[]",false
"Contract","Contract","EndDate","Contract End Date","date",0,true,"[]",,false,false,,"[]",false
"Contract","Contract","BillingStreet","Billing Street","textarea",255,true,"[]",,false,true,,"[]",false
"Contract","Contract","BillingCity","Billing City","string",40,true,"[]",,false,true,,"[]",false
"Contract","Contract","BillingState","Billing State/Province","string",80,true,"[]",,false,true,,"[]",false
"Contract","Contract","BillingPostalCode","Billing Zip/Postal Code","string",20,true,"[]",,false,true,,"[]",false
"Contract","Contract","BillingCountry","Billing Country","string",80,true,"[]",,false,true,,"[]",false
"Contract","Contract","BillingLatitude","Billing Latitude","double",0,true,"[]",,false,true,,"[]",false
"Contract","Contract","BillingLongitude","Billing Longitude","double",0,true,"[]",,false,true,,"[]",false
"Contract","Contract","BillingGeocodeAccuracy","Billing Geocode Accuracy","picklist",40,true,"[]",,false,true,,"[""Address"",""NearAddress"",""Block"",""Street"",""ExtendedZip"",""Zip"",""Neighborhood"",""City"",""County"",""State"",""Unknown""]",false
"Contract","Contract","BillingAddress","Billing Address","address",0,true,"[]",,false,false,,"[]",false
"Contract","Contract","ShippingStreet","Shipping Street","textarea",255,true,"[]",,false,true,,"[]",false
"Contract","Contract","ShippingCity","Shipping City","string",40,true,"[]",,false,true,,"[]",false
"Contract","Contract","ShippingState","Shipping State/Province","string",80,true,"[]",,false,true,,"[]",false
"Contract","Contract","ShippingPostalCode","Shipping Zip/Postal Code","string",20,true,"[]",,false,true,,"[]",false
"Contract","Contract","ShippingCountry","Shipping Country","string",80,true,"[]",,false,true,,"[]",false
"Contract","Contract","ShippingLatitude","Shipping Latitude","double",0,true,"[]",,false,true,,"[]",false
"Contract","Contract","ShippingLongitude","Shipping Longitude","double",0,true,"[]",,false,true,,"[]",false
"Contract","Contract","ShippingGeocodeAccuracy","Shipping Geocode Accuracy","picklist",40,true,"[]",,false,true,,"[""Address"",""NearAddress"",""Block"",""Street"",""ExtendedZip"",""Zip"",""Neighborhood"",""City"",""County"",""State"",""Unknown""]",false
"Contract","Contract","ShippingAddress","Shipping Address","address",0,true,"[]",,false,false,,"[]",false
"Contract","Contract","ContractTerm","Contract Term","int",0,true,"[]",,false,true,,"[]",false
"Contract","Contract","OwnerId","Owner ID","reference",18,false,"[""User""]","Owner",false,true,,"[]",false
